id,EAP,HPL,MWS
id09468,0.258083,0.232143,0.509804
id19397,0.354614,0.12639,0.519026
id07977,0.912832,0.0125587,0.0746395
id14555,0.0396561,0.0445034,0.915871
id02489,0.0595047,0.151359,0.789167
id10445,0.986644,0.00517648,0.00820962
id02058,0.0691603,0.105703,0.825167
id23101,0.547439,0.0875358,0.365055
id18072,0.489407,0.197515,0.313108
id21085,0.314641,0.00255515,0.682833
id16584,0.0535193,0.0486119,0.897899
id23136,0.0647124,0.0945531,0.840765
id17745,0.0643824,0.842855,0.0927921
id27391,0.648548,0.0930382,0.258444
id17240,0.428976,0.531865,0.0391886
id11708,0.5809,0.00642555,0.412705
id08712,0.161462,0.365491,0.473077
id23809,0.0493581,0.118124,0.832547
id07274,0.983889,0.0148175,0.00132377
id15625,0.0946887,0.579455,0.325886
id22815,0.746533,0.20967,0.0438268
id23200,0.993946,0.00134861,0.00473579
id04369,0.0947734,0.296903,0.608354
id04659,0.691848,0.264433,0.0437481
id05051,0.00306156,0.0241454,0.972823
id07815,0.120446,0.700161,0.179423
id27535,0.527677,0.379417,0.0929366
id11916,0.0910229,0.30042,0.608587
id07097,0.318983,0.374171,0.306876
id24599,0.993275,0.00200479,0.00475054
id03434,0.317257,0.310006,0.372767
id01685,0.446464,0.0987113,0.454855
id23165,0.377409,0.37287,0.24975
id08601,0.448851,0.496235,0.0549441
id19593,0.493057,0.454396,0.0525771
id04582,0.118604,0.176463,0.704963
id25659,0.158826,0.795906,0.0452979
id08590,0.0644612,0.00263267,0.932936
id21959,0.0953136,0.895068,0.00964853
id21373,0.503369,0.294927,0.201734
id12581,0.351629,0.311587,0.336813
id05240,0.830065,0.128637,0.0413278
id25188,0.0355103,0.230144,0.734376
id15719,0.0704631,0.842466,0.0871011
id17546,0.414413,0.0495972,0.53602
id18546,0.670424,0.300904,0.0287018
id16043,0.0970819,0.688426,0.214522
id05236,0.936298,0.0507499,0.0129817
id01665,0.526906,0.391436,0.0816877
id12811,0.896998,0.0116461,0.0913864
id11468,0.0891469,0.0541322,0.856751
id20311,0.771471,0.123346,0.105214
id04045,0.0154799,0.0692571,0.915293
id02671,0.120999,0.497182,0.38185
id19889,0.0274539,0.880582,0.091994
id10371,0.191694,0.0442858,0.76405
id13583,0.605479,0.00463652,0.389914
id11070,0.366555,0.632979,0.00049605
id13087,0.11359,0.839395,0.0470451
id21670,0.210776,0.441231,0.348024
id16432,0.0881578,0.574699,0.337174
id13899,0.690051,0.257512,0.0524669
id02925,0.424845,0.563579,0.0116053
id27528,0.43687,0.553972,0.0091879
id15950,0.983929,0.00623213,0.00986859
id07604,0.474794,0.0580033,0.467233
id12682,0.592607,0.128286,0.279137
id16688,0.132798,0.843452,0.0237808
id24150,0.132799,0.856294,0.010937
id04599,0.00238649,0.000150411,0.997493
id05609,0.0935059,0.83675,0.0697743
id27242,0.416735,0.00297561,0.580319
id03464,0.109317,0.778044,0.112669
id20129,0.0815789,0.0498571,0.868594
id07890,0.0108333,0.977846,0.0113504
id24082,0.40615,0.357651,0.236229
id18550,0.00258159,0.000668969,0.996779
id13345,0.248728,0.103984,0.647318
id21162,0.612906,0.288249,0.0988751
id05896,0.0607571,0.0492652,0.890008
id00549,0.0399899,0.0419452,0.918095
id19986,0.243671,0.0125415,0.743818
id12287,0.224211,0.00724566,0.768573
id21149,0.844368,0.0561012,0.0995612
id15937,0.0145457,0.803676,0.181809
id18043,0.733763,0.00435063,0.261917
id19288,0.85131,0.116079,0.0326405
id16304,0.113301,0.00014267,0.886586
id03605,0.997271,0.000114961,0.00264368
id00126,0.133186,0.758447,0.108397
id11734,0.632845,0.332481,0.0347041
id20670,0.0193607,0.959602,0.0210679
id02266,0.0645753,0.169476,0.765979
id06651,0.0605326,0.75552,0.183978
id12969,0.718385,0.200732,0.0809129
id15664,0.887949,0.088881,0.0231997
id09699,0.401756,0.244262,0.354012
id07426,0.391552,0.0998188,0.508659
id12040,0.382123,0.521958,0.095949
id22961,0.675854,0.0810815,0.243094
id23971,0.0172828,0.901704,0.0810431
id21433,0.842981,0.0768797,0.0801698
id12028,0.068921,0.634183,0.296926
id15673,0.25898,0.481928,0.259123
id18681,0.3416,0.105721,0.552709
id21339,0.128339,0.818179,0.0535113
id23755,0.680207,0.241313,0.07851
id10369,0.0141314,0.00738248,0.978516
id03917,0.164641,0.288241,0.547148
id17078,0.103619,0.462832,0.433579
id10873,0.912378,0.00949298,0.0781584
id21158,0.388045,0.036502,0.575483
id16491,0.862283,0.0311331,0.106614
id23930,0.0748709,0.879228,0.0459313
id16048,0.33372,0.433377,0.232933
id10070,0.98164,0.00108772,0.0173018
id24962,0.996853,0.000109843,0.00306699
id27787,0.582779,0.0580226,0.359228
id16840,0.785635,0.0205132,0.193882
id01994,0.824215,0.10551,0.0703051
id10756,0.0803988,0.154701,0.76493
id16697,0.0426233,0.904526,0.0528805
id19603,0.430452,0.316907,0.252671
id03903,0.818584,0.0937575,0.087689
id20992,0.0602469,0.0393784,0.900405
id15687,0.0962376,0.856454,0.047338
id19769,0.00735812,0.817647,0.175025
id06048,0.167667,0.742646,0.0897166
id25098,0.0666772,0.844621,0.0887317
id16091,0.186434,0.809791,0.00380504
id27192,0.704899,0.0527212,0.24241
id05897,0.0604007,0.0243043,0.915325
id00828,0.781532,0.00787953,0.210619
id20605,0.237592,0.304472,0.457965
id05872,0.0383062,0.673569,0.288155
id00761,0.855827,0.0573907,0.0868123
id19573,0.883081,0.0761294,0.0408192
id03081,0.0500799,0.212621,0.737329
id04887,0.164285,1.18393e-05,0.835733
id17700,0.756471,0.0253502,0.218208
id03250,0.572509,0.38279,0.0447311
id21027,0.0302277,0.949277,0.0205248
id19567,0.463426,0.514416,0.022188
id05661,0.795253,0.067032,0.137745
id27405,0.942092,0.042899,0.0150388
id01546,0.163743,0.80791,0.0283775
id02288,0.00435939,0.992318,0.00335249
id11057,0.233736,0.254363,0.511931
id09191,0.0402014,0.863274,0.0965546
id19074,0.0979171,0.156726,0.745387
id25012,0.929951,0.0457315,0.0243474
id24857,0.106973,0.731327,0.161729
id07557,0.0806429,0.711783,0.207604
id23072,0.94357,0.0438288,0.0126314
id20317,0.534584,0.315896,0.14955
id16642,0.780134,0.0417969,0.1781
id04211,0.23338,0.477843,0.288807
id22871,0.0461987,0.910075,0.0437566
id16178,0.00342713,0.00328896,0.993314
id25172,0.0711071,0.140946,0.787977
id15654,0.744567,0.0558569,0.199606
id26067,0.897767,0.00951961,0.0927433
id11955,0.120119,0.614325,0.265586
id24939,0.155713,0.213821,0.630496
id07378,0.83156,0.102391,0.0660787
id22455,0.15652,0.560676,0.282834
id12850,0.0723617,0.00961596,0.918052
id12403,0.705086,0.222694,0.0722508
id11593,0.0881737,0.879779,0.0320775
id27776,0.959886,0.0154355,0.0247081
id14497,0.127663,0.147065,0.725302
id24628,0.0768551,0.368412,0.554763
id11283,0.400983,0.0441722,0.554875
id00459,0.830343,0.0692954,0.100391
id11310,0.260907,0.700025,0.0390979
id05177,0.0547875,0.903849,0.0413938
id22598,0.0257965,0.937798,0.0364353
id05214,0.549521,0.204139,0.24637
id22797,0.762103,0.120733,0.117193
id15832,0.0123442,0.689439,0.298247
id00479,0.311014,0.668334,0.0206814
id05840,0.0225511,0.230089,0.747389
id27489,0.0288997,0.00230555,0.968825
id03281,0.00340075,0.992176,0.00445292
id27046,0.234018,0.412329,0.353684
id09213,0.189837,0.0944308,0.715763
id18775,0.761513,0.130473,0.108044
id09731,0.0519691,0.806718,0.141343
id25031,0.882815,0.0634981,0.0537171
id11945,0.140464,0.4267,0.432865
id20286,0.948797,0.0343435,0.0168896
id27960,0.112297,0.173155,0.714578
id13206,0.235481,0.0417843,0.722764
id09964,0.56457,0.189993,0.245467
id16811,0.113173,0.606336,0.280521
id08948,0.426865,0.467879,0.105286
id17636,0.0205364,0.0204798,0.959014
id14046,0.899992,0.059731,0.0403066
id22873,0.783942,0.0295236,0.186564
id09962,0.0252402,0.0743463,0.900444
id26474,0.976873,0.00817531,0.0149816
id11898,0.396338,0.14841,0.455283
id25477,0.667436,0.141501,0.191093
id25457,0.543114,0.234848,0.222067
id26675,0.085929,0.0752295,0.838871
id04422,0.19206,0.19697,0.611
id04237,0.603441,0.356479,0.0401099
id07049,0.0987719,0.886835,0.0144227
id18211,0.821152,0.171135,0.00774303
id16033,0.18205,0.728791,0.0891885
id16680,0.769627,0.0105538,0.219849
id08977,0.64766,0.257539,0.0948317
id18494,0.0166876,0.883056,0.100287
id07714,0.0950948,0.0885319,0.816403
id01243,0.740212,0.0124588,0.247359
id18562,0.123721,0.864062,0.0122469
id03147,0.00126627,0.00291499,0.995849
id24138,0.0846195,0.187969,0.727442
id21062,0.660938,0.168192,0.1709
id25053,0.0802358,0.0957015,0.824093
id14390,0.0444578,0.108691,0.846882
id10122,0.485647,0.000470802,0.513912
id13160,0.924536,0.0225691,0.0529253
id00780,0.138849,0.793905,0.0672759
id20996,0.716382,0.0597663,0.223882
id16008,0.654859,0.0961674,0.249004
id10522,0.0939762,0.873236,0.0328181
id18498,0.478185,0.366143,0.155702
id09341,0.168704,0.778219,0.0531072
id22456,0.391137,0.0441807,0.564712
id07592,0.015241,0.652687,0.332102
id25634,0.82355,0.0313277,0.145152
id15011,0.355707,0.626834,0.0174887
id14245,0.99803,0.000765008,0.00123539
id21107,0.175577,0.00127557,0.823178
id01881,0.351978,0.2312,0.416852
id12772,0.11832,0.736492,0.145218
id17589,0.762238,0.130674,0.107119
id24421,0.00416682,0.00901657,0.986847
id22088,0.152888,0.0953956,0.751746
id21687,0.376235,0.124545,0.49925
id17810,0.0973712,0.00262985,0.900029
id25153,0.0126786,0.943018,0.0443334
id18083,0.720915,0.0232731,0.255842
id00655,0.28073,0.00318927,0.71611
id13195,0.821789,0.0163162,0.161925
id23708,0.00905203,0.787095,0.203883
id17977,0.482493,0.168902,0.348635
id10501,0.219034,0.632621,0.148375
id08697,0.207351,0.69482,0.0978588
id09269,0.021027,0.964291,0.0147124
id21153,0.915258,0.0507765,0.0339951
id06257,0.43056,0.546892,0.0225779
id08366,0.566119,0.107832,0.326079
id00263,0.822278,0.0232683,0.154484
id14445,0.669717,0.0191497,0.311163
id18864,0.0762969,0.18947,0.734263
id18427,0.306393,0.0812494,0.612388
id24348,0.302731,0.109866,0.587433
id17329,0.980561,0.00944117,0.0100276
id07519,0.0745669,0.797929,0.127534
id17995,0.0269323,0.0292637,0.943834
id25329,0.376353,0.579236,0.0444407
id14513,0.79087,0.115335,0.0938257
id10203,0.201904,0.606444,0.191682
id25887,0.932186,0.0130742,0.0547694
id08186,0.39974,0.0312744,0.569016
id20535,0.169166,0.790921,0.0399422
id06411,0.144875,0.288716,0.566439
id11984,0.731859,0.0377465,0.230425
id16389,0.15569,0.548811,0.295529
id23333,0.494449,0.261468,0.244113
id19447,0.0194408,0.4174,0.563189
id01461,0.852987,0.0649358,0.0821069
id25601,0.0503851,0.938717,0.0109282
id04803,0.345122,0.583509,0.0713988
id19029,0.261637,0.48571,0.252683
id11507,0.554867,0.314927,0.130236
id13246,0.636219,0.0369924,0.326819
id26927,0.214337,0.284957,0.500736
id12423,0.897668,0.0857196,0.0166424
id09601,0.0412353,0.808545,0.15025
id23100,0.497466,0.187025,0.315539
id21939,0.825929,0.042826,0.131275
id16139,0.0435333,0.0494181,0.907079
id27334,0.646114,0.296861,0.0570547
id22326,0.0619561,0.052549,0.885525
id18527,0.00291314,0.00146504,0.995652
id05072,0.1093,0.056321,0.834409
id21820,0.00171767,0.997878,0.000434616
id13960,0.755608,0.117365,0.127057
id03958,0.795839,0.0782954,0.125895
id10849,0.222999,0.498747,0.278284
id06252,0.934097,0.0225958,0.0433371
id26045,0.560537,0.143022,0.296471
id04849,0.00597515,0.950012,0.0440432
id05215,0.024879,0.757534,0.217617
id22830,0.141221,0.602303,0.256506
id21325,0.353322,0.381189,0.265518
id09287,0.145342,0.00142613,0.853261
id24354,0.150728,0.788932,0.0603704
id06784,0.49292,0.142995,0.364114
id03848,0.410474,0.0888768,0.500679
id01410,0.00936381,0.00821131,0.982455
id00874,0.15796,0.0206505,0.821419
id00784,0.0362041,0.0131576,0.950668
id19909,0.191606,0.731344,0.0770807
id18906,0.0901366,0.810192,0.0997013
id18748,0.0948753,0.182418,0.722737
id04654,0.844738,0.0109154,0.144377
id07608,0.886515,0.0248098,0.0887053
id10845,0.0111375,0.910064,0.0788287
id10718,0.162031,0.00793669,0.830063
id19100,0.136035,0.687268,0.176727
id10416,0.990893,0.00356187,0.00557505
id02535,0.0173605,0.893438,0.0892316
id23920,0.786124,0.000872568,0.213033
id16226,0.484493,0.284485,0.231053
id09196,0.0519109,0.911647,0.0364725
id03368,0.0321752,0.00789879,0.959956
id27373,0.48468,0.0245166,0.490833
id11497,0.646398,0.196439,0.157194
id07640,0.874804,0.110244,0.0149816
id22416,0.0406106,0.954145,0.00527476
id20303,0.166226,0.789524,0.04428
id13811,0.172913,0.00543522,0.821681
id04365,0.00440876,0.972679,0.0229418
id00199,0.0619847,0.205677,0.732368
id24884,0.774163,0.0154819,0.210385
id06763,0.032092,0.78725,0.180688
id18275,0.918241,0.0395772,0.0422121
id20971,0.818801,0.180596,0.000632912
id01581,0.03484,0.0587101,0.90648
id24805,0.163405,0.00461589,0.832009
id07950,0.345772,0.548816,0.105442
id26346,0.0284676,0.368617,0.602946
id24046,0.621632,0.143829,0.234569
id05548,0.0625685,0.913207,0.0242548
id17433,0.902973,0.0412343,0.055823
id18712,0.621013,0.0911719,0.287845
id21128,0.407238,0.110573,0.482219
id02906,0.078604,0.192153,0.729273
id22201,0.378346,0.564084,0.0576001
id08614,0.00716166,0.986741,0.00612764
id22484,0.155683,0.839706,0.00464048
id16291,0.54526,0.357472,0.0972977
id26869,0.593903,0.227397,0.17873
id18062,0.26839,0.689412,0.0422279
id27078,0.677478,0.239511,0.0830414
id02756,0.191281,0.114701,0.694047
id03454,0.0336741,0.0393497,0.927006
id02195,0.491899,0.191661,0.316471
id27418,0.463303,0.392775,0.143952
id02733,0.85359,0.0527552,0.0936846
id15677,0.986705,0.00210192,0.0112231
id08204,0.90605,0.0252173,0.0687629
id11529,0.902717,0.0329449,0.0643683
id14000,0.0847465,0.129838,0.785446
id11866,0.352664,0.0259821,0.621384
id14084,0.0825698,0.80386,0.1136
id17826,0.311746,0.115605,0.572679
id07289,0.484477,0.191782,0.323771
id05102,0.282035,0.209451,0.508543
id14779,0.929221,2.14308e-05,0.0707875
id19144,0.178491,0.772383,0.0491567
id12372,0.25842,0.508646,0.232965
id05673,0.0113001,0.961345,0.0273854
id07343,0.12678,0.0681858,0.805065
id10390,0.0818101,0.836756,0.0814636
id27323,0.0456337,0.000627296,0.953769
id26483,0.612163,0.146057,0.24181
id07690,0.503075,0.129878,0.367077
id22766,0.570082,0.224223,0.205724
id10289,0.984724,0.00222812,0.0130784
id22243,0.520057,0.275968,0.204005
id24509,0.230234,0.640116,0.12968
id02407,0.0662444,0.853247,0.0805391
id08746,0.293258,0.0136137,0.693158
id12854,0.810319,0.160432,0.0292791
id25598,0.548863,0.193623,0.257545
id16973,0.543944,0.0715141,0.384572
id20066,0.346605,0.0778666,0.575558
id25966,0.136257,0.769615,0.0941583
id21599,0.0698694,0.0370219,0.893139
id17112,0.997097,0.00122126,0.00171139
id01775,0.00465889,0.96708,0.0282908
id08484,1.11846e-05,1.10401e-05,1.0
id12094,0.0465946,0.927703,0.0257326
id25422,0.613555,0.114122,0.272353
id25063,0.21569,0.30157,0.482769
id25508,0.0386517,0.00544058,0.955938
id01575,0.65961,0.00983639,0.330584
id24368,0.192142,0.158103,0.649785
id16823,0.06676,0.879784,0.0534856
id22747,0.215112,0.726762,0.0581562
id19321,0.00130446,0.000562846,0.998163
id08220,0.0490603,0.89401,0.0569597
id12296,0.946671,0.000185466,0.0531732
id11186,0.940697,0.0328865,0.026447
id10551,0.219422,0.685303,0.0953051
id20839,0.00383676,0.0286372,0.967556
id06118,0.78999,0.195011,0.0150294
id06330,0.0883457,0.527481,0.384203
id02669,0.346649,0.246049,0.407332
id14811,0.856565,0.0887288,0.0547365
id04728,0.880742,0.0123137,0.106974
id16646,0.0871713,0.0113402,0.901519
id13018,0.00999231,0.934021,0.0560166
id15248,0.379323,0.350959,0.269748
id23476,0.201253,0.317229,0.481548
id09208,0.060403,0.900194,0.039433
id19351,0.992853,0.00501821,0.00215896
id02009,0.878379,0.079787,0.0418645
id00785,0.899795,0.0410402,0.0591948
id07975,0.53667,0.318356,0.145005
id17892,0.143762,0.581084,0.275185
id03299,0.309904,0.150626,0.5395
id15351,0.153556,0.657678,0.188796
id11066,0.277532,0.715881,0.00661659
id20485,0.103385,0.709747,0.186898
id13866,0.69554,0.263506,0.0409836
id17335,0.319498,0.5215,0.159032
id15220,0.230315,0.657582,0.112133
id24047,0.458389,0.480482,0.0611586
id15180,0.592294,0.170699,0.237036
id16921,0.134316,0.0475801,0.818134
id17207,0.27232,0.00415888,0.723551
id15068,0.200619,0.129177,0.670234
id22013,0.691641,0.193701,0.114688
id11929,0.846575,0.00235363,0.151101
id12540,0.338168,0.581985,0.0798765
id12582,0.903777,0.0166009,0.0796524
id05261,0.107264,0.844707,0.0480597
id08471,0.806722,0.0893675,0.103941
id15209,0.107739,0.862729,0.0295621
id01148,0.887739,0.0655336,0.0467574
id26519,0.0906442,0.214247,0.695139
id16510,0.577533,0.218227,0.204269
id03888,0.31089,0.453178,0.235961
id27926,0.982338,0.00360098,0.0140911
id05359,0.271366,0.0855661,0.643098
id04274,0.808897,0.0572248,0.133908
id21013,0.0294413,0.229628,0.740961
id11443,0.274206,0.261457,0.464368
id09956,0.816371,0.153928,0.0297306
id03138,0.0607854,0.934138,0.0051064
id08516,0.802308,0.157153,0.0405681
id08608,0.011381,0.00195119,0.986698
id04629,0.0627486,0.00223221,0.935049
id19808,0.586998,0.307924,0.105108
id16578,0.168535,0.154894,0.676601
id04607,0.587239,0.266641,0.14615
id22816,0.0567851,0.938147,0.00509761
id27913,0.894536,0.00507149,0.100423
id00346,0.0282034,0.0573658,0.914461
id02198,0.0940404,0.757194,0.148796
id27303,0.876857,0.0874559,0.0357168
id07033,0.0255854,0.334702,0.639742
id03546,0.192344,0.221912,0.585774
id14709,0.925204,0.00521739,0.0696085
id25348,0.874943,0.0641923,0.0608943
id19596,0.320657,0.0607181,0.618655
id12265,0.144663,0.723432,0.131935
id01054,0.799451,0.0111421,0.189437
id03002,0.096141,0.0261145,0.877774
id25624,0.787527,0.133259,0.079244
id16202,0.946578,0.0245404,0.0289114
id08187,0.280245,0.568304,0.151481
id24373,0.558966,0.22981,0.211254
id06415,0.0998338,0.221726,0.67847
id09078,0.163754,0.574471,0.261805
id25989,0.910619,0.0140888,0.075322
id05431,0.631055,0.0500049,0.31897
id16557,0.00437674,0.994189,0.00146469
id22749,0.908015,0.0427941,0.0492213
id00697,0.128672,0.305005,0.566353
id22969,0.857493,0.11912,0.0234169
id07440,0.00940168,0.053213,0.937415
id19872,0.344206,0.235864,0.41996
id06054,0.851231,0.114656,0.0341431
id27862,0.986838,5.7866e-05,0.0131341
id27186,0.946544,0.0179497,0.0355362
id01617,0.158746,0.117169,0.724115
id11922,0.136129,0.846528,0.0173726
id15003,0.0933342,0.229582,0.677114
id09458,0.090552,0.0798809,0.829597
id03568,0.89863,0.0250083,0.0763917
id27132,0.439176,0.369363,0.191491
id24204,0.072135,0.926508,0.00138645
id24736,0.843283,0.0830435,0.0737036
id06990,0.0530936,0.637122,0.309814
id24155,0.00053067,0.978361,0.0211384
id22129,0.0559746,0.0102353,0.93382
id00191,0.027476,0.00325568,0.969298
id05185,0.918838,0.0146587,0.0665337
id13399,0.247131,0.665694,0.0872048
id20862,0.800828,0.0253986,0.173803
id06180,0.907485,0.0122002,0.0803452
id27225,0.565805,0.415776,0.0184486
id09447,0.0464922,0.567112,0.386425
id18125,0.936564,0.0290914,0.0343743
id04010,0.0660977,0.311676,0.622256
id17932,0.999668,0.000306489,5.54243e-05
id17948,0.40006,0.0283021,0.571668
id18545,0.055069,0.792948,0.152013
id03389,0.986304,0.00508637,0.00864001
id02487,0.194313,0.112661,0.693057
id04924,0.691468,0.240747,0.0678149
id23553,0.321796,0.362214,0.31602
id16831,0.879653,0.0171156,0.103261
id01296,0.531039,0.236867,0.232124
id12033,0.0666642,0.776866,0.1565
id06913,0.0795181,0.730911,0.1896
id15715,0.20915,0.368876,0.422004
id23432,0.515583,0.254705,0.229743
id01152,0.693492,0.0823136,0.224225
id16384,0.161153,0.698902,0.139975
id04060,0.712825,0.0468448,0.24036
id21604,0.847459,0.109988,0.0425829
id11212,0.0552005,0.170217,0.774612
id26589,0.232038,0.311202,0.45679
id15858,0.85501,0.0913154,0.0537052
id02814,0.279553,0.473044,0.247433
id18347,0.159384,0.00212194,0.838525
id02517,0.170114,0.393068,0.436847
id20800,0.916422,0.0253687,0.0582395
id16428,0.761558,0.130054,0.108418
id23844,0.96909,0.0137601,0.0171802
id11149,0.0376884,0.910973,0.0513683
id12505,0.0398127,0.897827,0.0623907
id10850,0.481704,0.0889033,0.429422
id05706,0.877865,0.0215672,0.100598
id23216,0.203055,0.724197,0.0727781
id16618,0.0496486,0.0205361,0.929845
id04283,0.143081,0.675366,0.181584
id20374,0.0934088,0.632393,0.274228
id07227,0.027637,0.944445,0.0279477
id06396,0.776832,0.132254,0.0909445
id08884,0.851893,0.0213918,0.126746
id10983,0.533232,0.246846,0.219952
id07296,0.261398,0.649188,0.0894439
id17683,0.111242,0.148311,0.740477
id26473,0.232531,0.0102744,0.757224
id06454,0.0728903,0.0058288,0.921311
id19166,0.489844,0.115882,0.394304
id08406,0.244063,0.657363,0.0986038
id25126,0.0872722,0.0140981,0.89866
id27593,0.95715,0.0242306,0.0186499
id24613,0.130112,0.0500009,0.819917
id26586,0.694403,0.0995528,0.206074
id25719,0.102804,0.0231119,0.874114
id05015,0.755345,0.12572,0.118965
id01594,0.879306,0.0336128,0.0871117
id01522,0.207146,0.518229,0.274655
id06935,0.893867,0.0899331,0.0162297
id01975,0.0120371,0.121909,0.866084
id20847,0.0298525,0.0316654,0.938512
id24960,0.0222424,0.0509374,0.92685
id27808,0.0790375,0.863461,0.0575313
id25463,0.801255,0.0983335,0.100442
id11367,0.463994,0.0622219,0.473814
id02273,0.128245,0.169396,0.702389
id02167,0.796287,0.00906089,0.194683
id08352,0.0104369,0.969599,0.0199939
id26928,0.637112,0.335313,0.0276052
id04224,0.479162,0.403454,0.117414
id00462,0.561775,0.392783,0.0454723
id16591,0.256635,0.510953,0.232441
id06982,0.0315988,0.481575,0.486856
id24880,0.0739807,0.687422,0.238627
id27479,0.0659529,0.541211,0.392866
id16556,0.720313,0.214303,0.0654134
id15231,0.191779,0.0333707,0.77488
id14694,0.965551,0.0168023,0.0176768
id01114,0.486742,0.0589085,0.454379
id18694,0.221497,0.409579,0.368954
id25551,0.022752,0.0936577,0.88362
id23478,0.234082,0.470928,0.295019
id22780,0.269605,0.332638,0.397787
id06602,0.0294469,0.957685,0.0128982
id05176,0.00363948,0.992321,0.0040698
id15450,0.00382839,0.0644704,0.931731
id16956,0.110518,0.0527949,0.836718
id23532,0.0891526,0.660607,0.250271
id22688,0.161025,0.0125885,0.826416
id12898,0.41418,0.579987,0.00586308
id21525,0.353373,0.233863,0.412794
id13576,0.537707,0.105673,0.35665
id07080,0.0118557,0.895484,0.0926905
id25397,0.329864,0.44899,0.221175
id08383,0.788433,0.0748322,0.136765
id08285,0.89309,0.0543477,0.0525927
id10323,0.640253,0.00886711,0.35091
id10441,0.0919732,0.804827,0.10323
id26298,0.244542,0.00579018,0.749698
id13531,0.902338,0.066422,0.03127
id03191,0.987575,0.0120338,0.000421073
id19771,0.0785133,0.789329,0.132188
id03275,0.939806,0.00715609,0.0530681
id11616,0.109726,0.201648,0.688656
id03117,0.0054189,0.977076,0.0175356
id08054,0.0148272,0.000357931,0.984845
id15303,0.090031,0.600904,0.309095
id02470,0.174167,0.0943937,0.731469
id01452,0.28608,0.18133,0.53262
id11934,0.0987339,0.767521,0.133775
id00258,0.0400849,0.267767,0.692178
id27905,0.149261,0.343657,0.507113
id23897,0.347099,0.553997,0.0989342
id02334,0.00344162,0.991036,0.00555192
id07638,0.891087,0.0513366,0.0576063
id13181,0.232548,0.120083,0.6474
id01284,0.894051,0.054924,0.0510554
id27402,0.834916,0.00261142,0.162503
id14742,0.00605943,0.00850177,0.985469
id12370,0.407201,0.0880915,0.504737
id19048,0.975442,0.012623,0.0119645
id08388,0.0630347,0.0893863,0.847609
id19205,0.726437,0.252878,0.0207153
id04851,0.0961698,0.0688717,0.834988
id16478,0.341815,0.636239,0.0219755
id06806,0.0261106,0.949077,0.0248424
id13659,0.763736,0.0778273,0.158467
id09861,0.784374,0.21348,0.00217517
id05986,0.00550579,0.987638,0.00688671
id15844,0.364414,0.480022,0.155595
id05900,0.794562,0.0708505,0.134618
id20409,0.889251,0.0688613,0.0419177
id08751,0.165876,0.331066,0.503088
id22617,0.122393,0.0279546,0.849682
id13064,0.0690241,0.00713124,0.923875
id14506,0.018889,0.0467103,0.934431
id05783,0.251188,0.084705,0.664137
id23139,0.0189603,0.0037463,0.977323
id04770,0.534985,0.271064,0.193981
id11775,0.951388,0.0264613,0.0221804
id12936,0.0181698,0.0835042,0.898356
id20522,0.216872,0.739635,0.0435235
id22929,0.679025,0.0764032,0.244602
id11357,0.330807,0.0346027,0.63462
id10028,0.176323,0.765028,0.0586786
id10617,0.248227,0.0141899,0.737613
id23988,0.959002,0.0108532,0.0301745
id20434,0.59292,0.0813032,0.325807
id06611,0.0103672,0.0851595,0.904503
id18405,0.849128,0.131195,0.0197073
id27427,0.614925,0.379703,0.00540202
id16168,0.0646961,0.890958,0.0443754
id02139,0.553463,0.260689,0.185878
id18654,0.0514248,0.899363,0.0492425
id24598,0.863452,0.0330521,0.103526
id23360,0.109414,0.839731,0.0508856
id06220,0.0776915,0.379571,0.542768
id26411,0.761537,0.187579,0.0509143
id27660,0.441492,0.084059,0.474479
id07192,0.152678,0.354223,0.493129
id18074,0.101201,0.12963,0.769199
id11784,0.15751,0.800912,0.0416076
id04810,0.315817,0.200021,0.484192
id01716,0.806338,0.122147,0.0715447
id27584,0.855862,0.111036,0.0331319
id25409,0.136869,0.272985,0.590176
id06430,0.940088,0.00588144,0.0540605
id11135,0.976519,0.0164271,0.00708431
id27712,0.623949,0.00271083,0.37337
id27233,0.931221,0.0444112,0.0243977
id13522,0.865306,0.0365931,0.0981307
id11625,0.0221901,0.0191168,0.958723
id03246,0.315561,0.588854,0.0956157
id05341,0.745706,0.249494,0.00483015
id22061,0.12879,0.0477631,0.823476
id03170,0.682135,0.286152,0.0317435
id09768,0.28311,0.375975,0.340945
id20721,0.549717,0.308452,0.141861
id14854,0.503447,0.410708,0.085875
id01123,0.965317,0.00739228,0.0273211
id00842,0.935646,0.022398,0.0419859
id11035,0.355922,0.112036,0.532072
id19301,0.0348275,0.897449,0.0677537
id06409,0.136395,0.12416,0.739475
id09883,0.972089,0.021708,0.00623291
id04218,0.558557,0.0525956,0.388877
id25171,0.0268838,0.0215809,0.951565
id13394,0.276177,0.443354,0.280499
id14322,0.923892,0.0310113,0.0451271
id17623,0.00618479,0.00611964,0.987726
id16980,0.754033,0.222586,0.0234115
id22634,0.431518,0.252604,0.315908
id03773,0.587356,0.17393,0.238744
id20243,0.0369768,0.93526,0.0277938
id12135,0.201085,0.709156,0.089789
id11727,0.901052,0.0872375,0.0117405
id06460,0.778463,0.0856556,0.135912
id23515,0.939521,0.0438908,0.0166185
id16908,0.0481605,0.216639,0.73523
id10641,0.550935,0.14737,0.301725
id22637,0.0978012,0.381621,0.520607
id19724,0.45159,0.478437,0.0700028
